esmini GIT REV: 41f5f08
esmini GIT TAG: 
esmini GIT BRANCH: master
esmini BUILD VERSION: N/A - client build
Scenario File Name: ./resources/esmini-sim/./dcase.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
102, 5.100000, Ego, 0, 3.687770, 0.000000, 4.614187, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 103.986641, -1.535000, 0.000000, 3.687770, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 103.986641, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.431100, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -1.000000, -1, 0.535000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
103, 5.150000, Ego, 0, 3.271270, 0.000000, 5.081512, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.150204, -1.535000, 0.000000, 3.271270, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 104.150204, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.573958, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.950000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.950000, -1, 0.585000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
104, 5.200000, Ego, 0, 2.854770, 0.000000, 5.489336, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.292943, -1.535000, 0.000000, 2.854770, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 104.292943, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.716815, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.900000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.900000, -1, 0.635000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
105, 5.250000, Ego, 0, 2.438270, 0.000000, 5.837660, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.414856, -1.535000, 0.000000, 2.438270, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 104.414856, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.859672, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.850000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.850000, -1, 0.685000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
106, 5.300000, Ego, 0, 2.021770, 0.000000, 6.126484, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.515945, -1.535000, 0.000000, 2.021770, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 104.515945, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.002529, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.800000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.800000, -1, 0.735000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
107, 5.350000, Ego, 0, 1.605270, 0.000000, 0.072623, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.596208, -1.535000, 0.000000, 1.605270, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 104.596208, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.145386, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.750000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.750000, -1, 0.785000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
108, 5.400000, Ego, 0, 1.188770, 0.000000, 0.242448, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.655647, -1.535000, 0.000000, 1.188770, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 104.655647, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.288243, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.700000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.700000, -1, 0.835000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
109, 5.450000, Ego, 0, 0.772270, 0.000000, 0.352772, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.694260, -1.535000, 0.000000, 0.772270, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 104.694260, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.431100, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.650000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.650000, -1, 0.885000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
110, 5.500000, Ego, 0, 0.355770, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.355770, 0.000000, 0.000000, -8.330000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.573958, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.600000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.600000, -1, 0.935000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
111, 5.550000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, -7.115400, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.716815, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.550000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.550000, -1, 0.985000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
112, 5.600000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.859672, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.500000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.500000, -1, 1.035000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
113, 5.650000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.002529, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.450000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.450000, -1, 1.085000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
114, 5.700000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.145386, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.400000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.400000, -1, 1.135000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
115, 5.750000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.288243, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.350000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.350000, -1, 1.185000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
116, 5.800000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.431100, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.300000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.300000, -1, 1.235000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
117, 5.850000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.573958, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.250000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.250000, -1, 1.285000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
118, 5.900000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.716815, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.200000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.200000, -1, 1.335000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
119, 5.950000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.859672, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.150000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.150000, -1, 1.385000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
120, 6.000000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.002529, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.100000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.100000, -1, 1.435000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
121, 6.050000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.145386, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.050000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.050000, -1, 1.485000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
122, 6.100000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.288243, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, -0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, -0.000000, -1, 1.535000, 1.570795, 0.000000, 1.570796, 1.570795, 0.000000, 0.000000, , 
123, 6.150000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.431100, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.050000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.050000, 1, -1.485000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
124, 6.200000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.573958, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.100000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.100000, 1, -1.435000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
125, 6.250000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.716815, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.150000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.150000, 1, -1.385000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
126, 6.300000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.859672, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.200000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.200000, 1, -1.335000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
127, 6.350000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 6.002529, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.250000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.250000, 1, -1.285000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
128, 6.400000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 6.145386, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.300000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.300000, 1, -1.235000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
129, 6.450000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.005058, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.350000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.350000, 1, -1.185000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
130, 6.500000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.147915, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.400000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.400000, 1, -1.135000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
131, 6.550000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.290772, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.450000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.450000, 1, -1.085000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
132, 6.600000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.433629, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.500000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.500000, 1, -1.035000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
133, 6.650000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.576487, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.550000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.550000, 1, -0.985000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
134, 6.700000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.719344, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.600000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.600000, 1, -0.935000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
135, 6.750000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.862201, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.650000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.650000, 1, -0.885000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
136, 6.800000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.005058, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.700000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.700000, 1, -0.835000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
137, 6.850000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.147915, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.750000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.750000, 1, -0.785000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
